hsa,gene_name,gene_concept,year
hsa04722,NTRK2,gene_4915,1989
hsa04722,NTRK3,gene_4916,1991
hsa04722,SH2B2,gene_10603,1966
hsa04722,SH2B1,gene_25970,1997
hsa04722,SH2B3,gene_10019,1987
hsa04722,GRB2,gene_2885,1978
hsa04722,SOS1,gene_6654,1976
hsa04722,SOS2,gene_6655,1993
hsa04722,HRAS,gene_3265,1982
hsa04722,KRAS,gene_3845,1959
hsa04722,NRAS,gene_4893,1983
hsa04722,RAF1,gene_5894,1980
hsa04722,BRAF,gene_673,1988
hsa04722,MAP2K1,gene_5604,1984
hsa04722,MAP2K2,gene_5605,1979
hsa04722,MAPK1,gene_5594,1951
hsa04722,MAPK3,gene_5595,1959
hsa04722,RPS6KA3,gene_6197,1980
hsa04722,RPS6KA1,gene_6195,1992
hsa04722,RPS6KA2,gene_6196,1964
hsa04722,RPS6KA6,gene_27330,1993
hsa04722,RPS6KA5,gene_9252,1984
hsa04722,ATF4,gene_468,1991
hsa04722,BCL2,gene_596,1984
hsa04722,KIDINS220,gene_57498,2001
hsa04722,FRS2,gene_10818,1985
hsa04722,CRK,gene_1398,1977
hsa04722,CRKL,gene_1399,1993
hsa04722,RAPGEF1,gene_2889,1980
hsa04722,RAP1A,gene_5906,1984
hsa04722,RAP1B,gene_5908,1988
hsa04722,MAP3K3,gene_4215,1996
hsa04722,MAP2K5,gene_5607,1995
hsa04722,MAPK7,gene_5598,1995
hsa04722,MAPK11,gene_5600,1996
hsa04722,MAPK12,gene_6300,1995
hsa04722,MAPK13,gene_5603,1997
hsa04722,MAPK14,gene_1432,1978
hsa04722,MAPKAPK2,gene_9261,1970
hsa04722,SHC1,gene_6464,1985
hsa04722,SHC2,gene_25759,1977
hsa04722,SHC3,gene_53358,1971
hsa04722,SHC4,gene_399694,1992
hsa04722,GAB1,gene_2549,1985
hsa04722,PIK3R1,gene_5295,1986
hsa04722,PIK3R2,gene_5296,1978
hsa04722,PIK3R3,gene_8503,1984
hsa04722,PIK3CA,gene_5290,1993
hsa04722,PIK3CD,gene_5293,1993
hsa04722,PIK3CB,gene_5291,1992
hsa04722,AKT1,gene_207,1975
hsa04722,AKT2,gene_208,1987
hsa04722,AKT3,gene_10000,1998
hsa04722,NFKBIB,gene_4793,1990
hsa04722,NFKBIA,gene_4792,1990
hsa04722,NFKBIE,gene_4794,1997
hsa04722,NFKB1,gene_4790,1972
hsa04722,RELA,gene_5970,1925
hsa04722,FOXO3,gene_2309,1997
hsa04722,FASLG,gene_356,1989
hsa04722,BAD,gene_572,1990
hsa04722,GSK3B,gene_2932,1992
hsa04722,PDPK1,gene_5170,1998
hsa04722,IRS1,gene_3667,1984
hsa04722,PLCG1,gene_5335,1976
hsa04722,PLCG2,gene_5336,1989
hsa04722,PRKCD,gene_5580,1939
hsa04722,CALML3,gene_810,1969
hsa04722,CALM2,gene_805,1990
hsa04722,CALM3,gene_808,1799
hsa04722,CALM1,gene_801,1979
hsa04722,CALML6,gene_163688,1993
hsa04722,CALML5,gene_51806,2000
hsa04722,CAMK2A,gene_815,1992
hsa04722,CAMK2D,gene_817,1999
hsa04722,CAMK2B,gene_816,1988
hsa04722,CAMK2G,gene_818,1988
hsa04722,CAMK4,gene_814,1989
hsa04722,ABL1,gene_25,1976
hsa04722,PTPN11,gene_5781,1982
hsa04722,MATK,gene_4145,1970
hsa04722,NGFR,gene_4804,1973
hsa04722,ARHGDIB,gene_397,1969
hsa04722,ARHGDIA,gene_396,1992
hsa04722,ARHGDIG,gene_398,1996
hsa04722,RHOA,gene_387,1975
hsa04722,CDC42,gene_998,1990
hsa04722,RAC1,gene_5879,1976
hsa04722,MAP3K1,gene_4214,1994
hsa04722,MAP3K5,gene_4217,1993
hsa04722,MAP2K7,gene_5609,1977
hsa04722,MAPK8,gene_5599,1993
hsa04722,MAPK10,gene_5602,1995
hsa04722,MAPK9,gene_5601,1994
hsa04722,JUN,gene_3725,1987
hsa04722,TP53,gene_7157,1976
hsa04722,BAX,gene_581,1967
hsa04722,TP73,gene_7161,1985
hsa04722,TRAF6,gene_7189,1996
hsa04722,ZNF274,gene_10782,1993
hsa04722,PRDM4,gene_11108,1999
hsa04722,MAGED1,gene_9500,1994
hsa04722,BEX3,gene_27018,1980
hsa04722,YWHAE,gene_7531,1978
hsa04722,RIPK2,gene_8767,1966
hsa04722,IRAK1,gene_3654,1955
hsa04722,IRAK2,gene_3656,1999
hsa04722,IRAK3,gene_11213,1999
hsa04722,IRAK4,gene_51135,1998
hsa04722,IKBKB,gene_3551,1997
hsa04722,SORT1,gene_6272,1980
hsa04722,PSEN1,gene_5663,1961
hsa04722,PSEN2,gene_5664,1978
hsa04723,SLC17A6,gene_57084,1996
hsa04723,SLC17A8,gene_246213,2000
hsa04723,SLC17A7,gene_57030,1978
hsa04723,GRIA1,gene_2890,1980
hsa04723,GRIA2,gene_2891,1991
hsa04723,GRIA3,gene_2892,1991
hsa04723,GRIA4,gene_2893,1979
hsa04723,CACNA1C,gene_775,1981
hsa04723,CACNA1D,gene_776,1962
hsa04723,CACNA1F,gene_778,1982
hsa04723,CACNA1S,gene_779,1984
hsa04723,GRM1,gene_2911,1987
hsa04723,GRM5,gene_2915,1994
hsa04723,GNAQ,gene_2776,1992
hsa04723,PLCB1,gene_23236,1973
hsa04723,PLCB2,gene_5330,1992
hsa04723,PLCB3,gene_5331,1993
hsa04723,PLCB4,gene_5332,1978
hsa04723,ITPR1,gene_3708,1978
hsa04723,ITPR2,gene_3709,1991
hsa04723,ITPR3,gene_3710,1987
hsa04723,NAPEPLD,gene_222236,1998
hsa04723,PRKCA,gene_5578,1986
hsa04723,PRKCB,gene_5579,1987
hsa04723,PRKCG,gene_5582,1987
hsa04723,DAGLA,gene_747,2006
hsa04723,PTGS2,gene_5743,1981
hsa04723,ABHD6,gene_57406,1987
hsa04723,FAAH,gene_2166,1989
hsa04723,CNR1,gene_1268,1967
hsa04723,GNAI1,gene_2770,1964
hsa04723,GNAI3,gene_2773,1987
hsa04723,GNAI2,gene_2771,1988
hsa04723,GNAO1,gene_2775,1989
hsa04723,GNB1,gene_2782,1988
hsa04723,GNB2,gene_2783,1991
hsa04723,GNB3,gene_2784,1983
hsa04723,GNB4,gene_59345,2002
hsa04723,GNB5,gene_10681,1986
hsa04723,GNG2,gene_54331,1979
hsa04723,GNG4,gene_2786,2005
hsa04723,GNG5,gene_2787,1995
hsa04723,GNG7,gene_2788,2008
hsa04723,GNG8,gene_94235,1975
hsa04723,GNG11,gene_2791,2005
hsa04723,GNG12,gene_55970,2008
hsa04723,GNG13,gene_51764,1999
hsa04723,GNGT2,gene_2793,1995
hsa04723,KCNJ3,gene_3760,1975
hsa04723,KCNJ6,gene_3763,1981
hsa04723,KCNJ9,gene_3765,1995
hsa04723,KCNJ5,gene_3762,1995
hsa04723,CACNA1A,gene_773,1966
hsa04723,CACNA1B,gene_774,1924
hsa04723,MAPK1,gene_5594,1951
hsa04723,MAPK3,gene_5595,1959
hsa04723,MAPK8,gene_5599,1993
hsa04723,MAPK10,gene_5602,1995
hsa04723,MAPK9,gene_5601,1994
hsa04723,MAPK11,gene_5600,1996
hsa04723,MAPK12,gene_6300,1995
hsa04723,MAPK13,gene_5603,1997
hsa04723,MAPK14,gene_1432,1978
hsa04723,ADCY1,gene_107,1962
hsa04723,ADCY2,gene_108,1967
hsa04723,ADCY3,gene_109,1921
hsa04723,ADCY4,gene_196883,1968
hsa04723,ADCY5,gene_111,1984
hsa04723,ADCY6,gene_112,1984
hsa04723,ADCY7,gene_113,1984
hsa04723,ADCY8,gene_114,1984
hsa04723,ADCY9,gene_115,1984
hsa04723,PRKACA,gene_5566,1990
hsa04723,PRKACB,gene_5567,1994
hsa04723,MGLL,gene_11343,1964
hsa04723,ND1,gene_4535,1971
hsa04723,ND2,gene_4536,1976
hsa04723,ND3,gene_4537,1975
hsa04723,ND4,gene_4538,1976
hsa04723,ND4L,gene_4539,1987
hsa04723,ND5,gene_4540,1982
hsa04723,ND6,gene_4541,1988
hsa04723,NDUFV1,gene_4723,1992
hsa04723,NDUFV2,gene_4729,1995
hsa04723,NDUFA1,gene_4694,1996
hsa04723,NDUFA2,gene_4695,1975
hsa04723,NDUFA3,gene_4696,1975
hsa04723,NDUFA4,gene_4697,1996
hsa04723,NDUFA4L2,gene_56901,2009
hsa04723,NDUFA5,gene_4698,1948
hsa04723,NDUFA6,gene_4700,1970
hsa04723,NDUFA9,gene_4704,1975
hsa04723,NDUFAB1,gene_4706,1980
hsa04723,NDUFA13,gene_51079,2000
hsa04723,NDUFB2,gene_4708,1987
hsa04723,NDUFB3,gene_4709,1948
hsa04723,NDUFB4,gene_4710,1956
hsa04723,NDUFB5,gene_4711,1998
hsa04723,NDUFB6,gene_4712,1965
hsa04723,NDUFB7,gene_4713,1957
hsa04723,NDUFB8,gene_4714,1985
hsa04723,NDUFB9,gene_4715,1969
hsa04723,NDUFB11,gene_54539,1972
hsa04723,NDUFS1,gene_4719,1992
hsa04723,NDUFS2,gene_4720,1998
hsa04723,NDUFS3,gene_4722,1998
hsa04723,NDUFS4,gene_4724,1990
hsa04723,NDUFS7,gene_374291,1978
hsa04723,NDUFS8,gene_4728,1997
hsa04723,NDUFC2,gene_4718,1986
hsa04723,SLC32A1,gene_140679,2000
hsa04723,RIMS1,gene_22999,1971
hsa04723,GABRA1,gene_2554,1981
hsa04723,GABRA2,gene_2555,1998
hsa04723,GABRA3,gene_2556,1989
hsa04723,GABRA4,gene_2557,1994
hsa04723,GABRA5,gene_2558,1992
hsa04723,GABRA6,gene_2559,1994
hsa04723,GABRB1,gene_2560,1991
hsa04723,GABRB3,gene_2562,1991
hsa04723,GABRB2,gene_2561,1994
hsa04723,GABRG1,gene_2565,1992
hsa04723,GABRG2,gene_2566,1982
hsa04723,GABRG3,gene_2567,1994
hsa04723,GABRD,gene_2563,1996
hsa04723,GABRE,gene_2564,1997
hsa04723,GABRQ,gene_55879,2008
hsa04723,GABRP,gene_2568,2002
hsa04723,GABRR1,gene_2569,1992
hsa04723,GABRR2,gene_2570,1992
hsa04723,GABRR3,gene_200959,1999
hsa04724,SLC38A1,gene_81539,1989
hsa04724,SLC38A2,gene_54407,2000
hsa04724,GLS2,gene_27165,1949
hsa04724,GLS,gene_2744,1948
hsa04724,SLC17A6,gene_57084,1996
hsa04724,SLC17A8,gene_246213,2000
hsa04724,SLC17A7,gene_57030,1978
hsa04724,GRIK1,gene_2897,1991
hsa04724,GRIK2,gene_2898,1992
hsa04724,GRIK3,gene_2899,1992
hsa04724,GRIK4,gene_2900,1945
hsa04724,GRIK5,gene_2901,1975
hsa04724,GRIA1,gene_2890,1980
hsa04724,GRIA2,gene_2891,1991
hsa04724,GRIA3,gene_2892,1991
hsa04724,GRIA4,gene_2893,1979
hsa04724,GRIN1,gene_2902,1975
hsa04724,GRIN2A,gene_2903,1993
hsa04724,GRIN2B,gene_2904,1989
hsa04724,GRIN2C,gene_2905,1993
hsa04724,GRIN2D,gene_2906,1986
hsa04724,GRIN3A,gene_116443,1999
hsa04724,GRIN3B,gene_116444,2001
hsa04724,PPP3CA,gene_5530,1991
hsa04724,PPP3CB,gene_5532,1991
hsa04724,PPP3CC,gene_5533,2003
hsa04724,PPP3R1,gene_5534,1966
hsa04724,PPP3R2,gene_5535,1989
hsa04724,DLG4,gene_1742,1982
hsa04724,DLGAP1,gene_9229,1997
hsa04724,SHANK3,gene_85358,1997
hsa04724,SHANK1,gene_50944,1999
hsa04724,SHANK2,gene_22941,1945
hsa04724,TRPC1,gene_7220,1977
hsa04724,GRM1,gene_2911,1987
hsa04724,GRM5,gene_2915,1994
hsa04724,HOMER1,gene_9456,1998
hsa04724,HOMER2,gene_9455,1990
hsa04724,HOMER3,gene_9454,2000
hsa04724,GNAQ,gene_2776,1992
hsa04724,PLCB1,gene_23236,1973
hsa04724,PLCB2,gene_5330,1992
hsa04724,PLCB3,gene_5331,1993
hsa04724,PLCB4,gene_5332,1978
hsa04724,PRKCA,gene_5578,1986
hsa04724,PRKCB,gene_5579,1987
hsa04724,PRKCG,gene_5582,1987
hsa04724,ITPR1,gene_3708,1978
hsa04724,ITPR2,gene_3709,1991
hsa04724,ITPR3,gene_3710,1987
hsa04724,PLA2G4A,gene_5321,1973
hsa04724,PLA2G4B,gene_100137049,1999
hsa04724,PLA2G4C,gene_8605,1998
hsa04724,PLA2G4D,gene_283748,2004
hsa04724,PLD1,gene_5337,1989
hsa04724,PLD2,gene_5338,1997
hsa04724,MAPK1,gene_5594,1951
hsa04724,MAPK3,gene_5595,1959
hsa04724,GNAS,gene_2778,1970
hsa04724,ADCY1,gene_107,1962
hsa04724,ADCY2,gene_108,1967
hsa04724,ADCY3,gene_109,1921
hsa04724,ADCY4,gene_196883,1968
hsa04724,ADCY5,gene_111,1984
hsa04724,ADCY6,gene_112,1984
hsa04724,ADCY7,gene_113,1984
hsa04724,ADCY8,gene_114,1984
hsa04724,ADCY9,gene_115,1984
hsa04724,PRKACA,gene_5566,1990
hsa04724,PRKACB,gene_5567,1994
hsa04724,GRM2,gene_2912,1995
hsa04724,GRM3,gene_2913,1995
hsa04724,GRM4,gene_2914,1996
hsa04724,GRM6,gene_2916,1997
hsa04724,GRM7,gene_2917,1996
hsa04724,GRM8,gene_2918,1996
hsa04724,GNAI1,gene_2770,1964
hsa04724,GNAI3,gene_2773,1987
hsa04724,GNAI2,gene_2771,1988
hsa04724,GNAO1,gene_2775,1989
hsa04724,GNB1,gene_2782,1988
hsa04724,GNB2,gene_2783,1991
hsa04724,GNB3,gene_2784,1983
hsa04724,GNB4,gene_59345,2002
hsa04724,GNB5,gene_10681,1986
hsa04724,GNG2,gene_54331,1979
hsa04724,GNG4,gene_2786,2005
hsa04724,GNG5,gene_2787,1995
hsa04724,GNG7,gene_2788,2008
hsa04724,GNG8,gene_94235,1975
hsa04724,GNG11,gene_2791,2005
hsa04724,GNG12,gene_55970,2008
hsa04724,GNG13,gene_51764,1999
hsa04724,GNGT2,gene_2793,1995
hsa04724,GRK2,gene_156,1993
hsa04724,GRK3,gene_157,1973
hsa04724,KCNJ3,gene_3760,1975
hsa04724,CACNA1A,gene_773,1966
hsa04724,SLC1A2,gene_6506,1993
hsa04724,SLC1A7,gene_6512,1997
hsa04724,SLC1A1,gene_6505,1994
hsa04724,SLC1A6,gene_6511,1994
hsa04724,CACNA1C,gene_775,1981
hsa04724,CACNA1D,gene_776,1962
hsa04724,SLC1A3,gene_6507,1988
hsa04724,GLUL,gene_2752,1954
hsa04724,SLC38A3,gene_10991,1971
hsa04725,CHAT,gene_1103,1925
hsa04725,ACHE,gene_43,1941
hsa04725,SLC18A3,gene_6572,1994
hsa04725,CHRM1,gene_1128,1970
hsa04725,CHRM3,gene_1131,1967
hsa04725,CHRM5,gene_1133,1986
hsa04725,GNAQ,gene_2776,1992
hsa04725,GNA11,gene_2767,1989
hsa04725,PLCB1,gene_23236,1973
hsa04725,PLCB2,gene_5330,1992
hsa04725,PLCB3,gene_5331,1993
hsa04725,PLCB4,gene_5332,1978
hsa04725,ITPR1,gene_3708,1978
hsa04725,ITPR2,gene_3709,1991
hsa04725,ITPR3,gene_3710,1987
hsa04725,PRKCA,gene_5578,1986
hsa04725,PRKCB,gene_5579,1987
hsa04725,PRKCG,gene_5582,1987
hsa04725,KCNQ1,gene_3784,1995
hsa04725,KCNQ2,gene_3785,1987
hsa04725,KCNQ3,gene_3786,1989
hsa04725,KCNQ4,gene_9132,1997
hsa04725,KCNQ5,gene_56479,2000
hsa04725,KCNJ2,gene_3759,1994
hsa04725,KCNJ12,gene_3768,1990
hsa04725,KCNJ18,gene_100134444,2010
hsa04725,KCNJ4,gene_3761,1987
hsa04725,KCNJ14,gene_3770,2000
hsa04725,CHRM2,gene_1129,1976
hsa04725,CHRM4,gene_1132,1967
hsa04725,GNAI1,gene_2770,1964
hsa04725,GNAI3,gene_2773,1987
hsa04725,GNAI2,gene_2771,1988
hsa04725,GNAO1,gene_2775,1989
hsa04725,GNB1,gene_2782,1988
hsa04725,GNB2,gene_2783,1991
hsa04725,GNB3,gene_2784,1983
hsa04725,GNB4,gene_59345,2002
hsa04725,GNB5,gene_10681,1986
hsa04725,GNG2,gene_54331,1979
hsa04725,GNG4,gene_2786,2005
hsa04725,GNG5,gene_2787,1995
hsa04725,GNG7,gene_2788,2008
hsa04725,GNG8,gene_94235,1975
hsa04725,GNG11,gene_2791,2005
hsa04725,GNG12,gene_55970,2008
hsa04725,GNG13,gene_51764,1999
hsa04725,GNGT2,gene_2793,1995
hsa04725,KCNJ3,gene_3760,1975
hsa04725,KCNJ6,gene_3763,1981
hsa04725,PIK3CG,gene_5294,1992
hsa04725,PIK3R5,gene_23533,1977
hsa04725,HRAS,gene_3265,1982
hsa04725,KRAS,gene_3845,1959
hsa04725,NRAS,gene_4893,1983
hsa04725,MAP2K1,gene_5604,1984
hsa04725,MAPK1,gene_5594,1951
hsa04725,MAPK3,gene_5595,1959
hsa04725,FOS,gene_2353,1955
hsa04725,CHRNA7,gene_1139,1994
hsa04725,CHRNA4,gene_1137,1981
hsa04725,CHRNB2,gene_1141,1999
hsa04725,CHRNA3,gene_1136,1991
hsa04725,CHRNB4,gene_1143,1991
hsa04725,CHRNA6,gene_8973,2002
hsa04725,ADCY1,gene_107,1962
hsa04725,ADCY2,gene_108,1967
hsa04725,ADCY3,gene_109,1921
hsa04725,ADCY4,gene_196883,1968
hsa04725,ADCY5,gene_111,1984
hsa04725,ADCY6,gene_112,1984
hsa04725,ADCY7,gene_113,1984
hsa04725,ADCY8,gene_114,1984
hsa04725,ADCY9,gene_115,1984
hsa04725,PRKACA,gene_5566,1990
hsa04725,PRKACB,gene_5567,1994
hsa04725,CREB1,gene_1385,1988
hsa04725,ATF4,gene_468,1991
hsa04725,CREB3,gene_10488,1997
hsa04725,CREB3L1,gene_90993,1886
hsa04725,CREB3L2,gene_64764,2004
hsa04725,CREB3L3,gene_84699,1999
hsa04725,CREB3L4,gene_148327,1947
hsa04725,CREB5,gene_9586,2005
hsa04725,CAMK2A,gene_815,1992
hsa04725,CAMK2D,gene_817,1999
hsa04725,CAMK2B,gene_816,1988
hsa04725,CAMK2G,gene_818,1988
hsa04725,CAMK4,gene_814,1989
hsa04725,JAK2,gene_3717,1990
hsa04725,FYN,gene_2534,1954
hsa04725,PIK3CA,gene_5290,1993
hsa04725,PIK3CD,gene_5293,1993
hsa04725,PIK3CB,gene_5291,1992
hsa04725,PIK3R1,gene_5295,1986
hsa04725,PIK3R2,gene_5296,1978
hsa04725,PIK3R3,gene_8503,1984
hsa04725,AKT1,gene_207,1975
hsa04725,AKT2,gene_208,1987
hsa04725,AKT3,gene_10000,1998
hsa04725,BCL2,gene_596,1984
hsa04725,CACNA1A,gene_773,1966
hsa04725,CACNA1B,gene_774,1924
hsa04725,CACNA1C,gene_775,1981
hsa04725,CACNA1D,gene_776,1962
hsa04725,CACNA1F,gene_778,1982
hsa04725,CACNA1S,gene_779,1984
hsa04725,SLC5A7,gene_60482,1970
hsa04726,TPH2,gene_121278,1980
hsa04726,TPH1,gene_7166,1979
hsa04726,DDC,gene_1644,1947
hsa04726,SLC18A1,gene_6570,1981
hsa04726,SLC18A2,gene_6571,1981
hsa04726,CACNA1C,gene_775,1981
hsa04726,CACNA1D,gene_776,1962
hsa04726,CACNA1F,gene_778,1982
hsa04726,CACNA1S,gene_779,1984
hsa04726,HTR2A,gene_3356,1980
hsa04726,HTR2B,gene_3357,1994
hsa04726,HTR2C,gene_3358,1986
hsa04726,GNAQ,gene_2776,1992
hsa04726,PLCB1,gene_23236,1973
hsa04726,PLCB2,gene_5330,1992
hsa04726,PLCB3,gene_5331,1993
hsa04726,PLCB4,gene_5332,1978
hsa04726,ITPR1,gene_3708,1978
hsa04726,ITPR2,gene_3709,1991
hsa04726,ITPR3,gene_3710,1987
hsa04726,PRKCA,gene_5578,1986
hsa04726,PRKCB,gene_5579,1987
hsa04726,PRKCG,gene_5582,1987
hsa04726,MAPK1,gene_5594,1951
hsa04726,MAPK3,gene_5595,1959
hsa04726,PLA2G4A,gene_5321,1973
hsa04726,PLA2G4B,gene_100137049,1999
hsa04726,PLA2G4C,gene_8605,1998
hsa04726,PLA2G4D,gene_283748,2004
hsa04726,CYP2C8,gene_1558,1986
hsa04726,CYP2C9,gene_1559,1987
hsa04726,CYP2C18,gene_1562,1991
hsa04726,CYP2C19,gene_1557,1971
hsa04726,CYP2D6,gene_1565,1982
hsa04726,CYP2D7,gene_1564,1989
hsa04726,CYP2D6,gene_107987479,1992
hsa04726,CYP2J2,gene_1573,1987
hsa04726,CYP4X1,gene_260293,2005
hsa04726,ALOX5,gene_240,1980
hsa04726,ALOX12,gene_239,1982
hsa04726,ALOX12B,gene_242,1998
hsa04726,ALOX15,gene_246,1980
hsa04726,ALOX15B,gene_247,1997
hsa04726,PTGS1,gene_5742,1985
hsa04726,PTGS2,gene_5743,1981
hsa04726,HTR3A,gene_3359,1985
hsa04726,HTR3E,gene_285242,2003
hsa04726,HTR3D,gene_200909,2003
hsa04726,HTR3C,gene_170572,2003
hsa04726,HTR3B,gene_9177,1999
hsa04726,HTR4,gene_3360,1990
hsa04726,HTR6,gene_3362,1996
hsa04726,HTR7,gene_3363,1993
hsa04726,GNAS,gene_2778,1970
hsa04726,ADCY5,gene_111,1984
hsa04726,PRKACA,gene_5566,1990
hsa04726,PRKACB,gene_5567,1994
hsa04726,KCNN2,gene_3781,1997
hsa04726,KCND2,gene_3751,1981
hsa04726,GABRB1,gene_2560,1991
hsa04726,GABRB3,gene_2562,1991
hsa04726,GABRB2,gene_2561,1994
hsa04726,RAPGEF3,gene_10411,1989
hsa04726,APP,gene_351,1928
hsa04726,HTR1A,gene_3350,1974
hsa04726,HTR1B,gene_3351,1985
hsa04726,HTR1D,gene_3352,1988
hsa04726,HTR1E,gene_3354,1975
hsa04726,HTR1F,gene_3355,1993
hsa04726,HTR5A,gene_3361,1985
hsa04726,GNAI1,gene_2770,1964
hsa04726,GNAI3,gene_2773,1987
hsa04726,GNAI2,gene_2771,1988
hsa04726,GNAO1,gene_2775,1989
hsa04726,GNB1,gene_2782,1988
hsa04726,GNB2,gene_2783,1991
hsa04726,GNB3,gene_2784,1983
hsa04726,GNB4,gene_59345,2002
hsa04726,GNB5,gene_10681,1986
hsa04726,GNG2,gene_54331,1979
hsa04726,GNG4,gene_2786,2005
hsa04726,GNG5,gene_2787,1995
hsa04726,GNG7,gene_2788,2008
hsa04726,GNG8,gene_94235,1975
hsa04726,GNG11,gene_2791,2005
hsa04726,GNG12,gene_55970,2008
hsa04726,GNG13,gene_51764,1999
hsa04726,GNGT2,gene_2793,1995
hsa04726,CASP3,gene_836,1955
hsa04726,DUSP1,gene_1843,1976
hsa04726,HRAS,gene_3265,1982
hsa04726,KRAS,gene_3845,1959
hsa04726,NRAS,gene_4893,1983
hsa04726,ARAF,gene_369,1981
hsa04726,BRAF,gene_673,1988
hsa04726,RAF1,gene_5894,1980
hsa04726,MAP2K1,gene_5604,1984
hsa04726,CACNA1A,gene_773,1966
hsa04726,CACNA1B,gene_774,1924
hsa04726,KCNJ3,gene_3760,1975
hsa04726,KCNJ6,gene_3763,1981
hsa04726,KCNJ9,gene_3765,1995
hsa04726,KCNJ5,gene_3762,1995
hsa04726,TRPC1,gene_7220,1977
hsa04726,SLC6A4,gene_6532,1980
hsa04726,MAOB,gene_4129,1928
hsa04726,MAOA,gene_4128,1978
hsa04727,SLC38A1,gene_81539,1989
hsa04727,SLC38A2,gene_54407,2000
hsa04727,GLS2,gene_27165,1949
hsa04727,GLS,gene_2744,1948
hsa04727,GAD1,gene_2571,1969
hsa04727,GAD2,gene_2572,1991
hsa04727,SLC32A1,gene_140679,2000
hsa04727,ABAT,gene_18,1961
hsa04727,GABRA1,gene_2554,1981
hsa04727,GABRA2,gene_2555,1998
hsa04727,GABRA3,gene_2556,1989
hsa04727,GABRA4,gene_2557,1994
hsa04727,GABRA5,gene_2558,1992
hsa04727,GABRA6,gene_2559,1994
hsa04727,GABRB1,gene_2560,1991
hsa04727,GABRB3,gene_2562,1991
hsa04727,GABRB2,gene_2561,1994
hsa04727,GABRG1,gene_2565,1992
hsa04727,GABRG2,gene_2566,1982
hsa04727,GABRG3,gene_2567,1994
hsa04727,GABRD,gene_2563,1996
hsa04727,GABRE,gene_2564,1997
hsa04727,GABRQ,gene_55879,2008
hsa04727,GABRP,gene_2568,2002
hsa04727,PRKACA,gene_5566,1990
hsa04727,PRKACB,gene_5567,1994
hsa04727,SRC,gene_6714,1970
hsa04727,PRKCA,gene_5578,1986
hsa04727,PRKCB,gene_5579,1987
hsa04727,PRKCG,gene_5582,1987
hsa04727,HAP1,gene_9001,1963
hsa04727,GABARAP,gene_11337,1971
hsa04727,GABARAPL1,gene_23710,2001
hsa04727,GABARAPL2,gene_11345,2000
hsa04727,NSF,gene_4905,1946
hsa04727,TRAK2,gene_66008,2002
hsa04727,PLCL1,gene_5334,1990
hsa04727,GPHN,gene_10243,1983
hsa04727,SLC12A5,gene_57468,1997
hsa04727,GABRR1,gene_2569,1992
hsa04727,GABRR2,gene_2570,1992
hsa04727,GABRR3,gene_200959,1999
hsa04727,CACNA1A,gene_773,1966
hsa04727,CACNA1B,gene_774,1924
hsa04727,CACNA1C,gene_775,1981
hsa04727,CACNA1D,gene_776,1962
hsa04727,CACNA1F,gene_778,1982
hsa04727,CACNA1S,gene_779,1984
hsa04727,GABBR1,gene_2550,1967
hsa04727,GABBR2,gene_9568,1967
hsa04727,GNAI1,gene_2770,1964
hsa04727,GNAI3,gene_2773,1987
hsa04727,GNAI2,gene_2771,1988
hsa04727,GNAO1,gene_2775,1989
hsa04727,GNB1,gene_2782,1988
hsa04727,GNB2,gene_2783,1991
hsa04727,GNB3,gene_2784,1983
hsa04727,GNB4,gene_59345,2002
hsa04727,GNB5,gene_10681,1986
hsa04727,GNG2,gene_54331,1979
hsa04727,GNG4,gene_2786,2005
hsa04727,GNG5,gene_2787,1995
hsa04727,GNG7,gene_2788,2008
hsa04727,GNG8,gene_94235,1975
hsa04727,GNG11,gene_2791,2005
hsa04727,GNG12,gene_55970,2008
hsa04727,GNG13,gene_51764,1999
hsa04727,GNGT2,gene_2793,1995
hsa04727,ADCY1,gene_107,1962
hsa04727,ADCY2,gene_108,1967
hsa04727,ADCY3,gene_109,1921
hsa04727,ADCY4,gene_196883,1968
hsa04727,ADCY5,gene_111,1984
hsa04727,ADCY6,gene_112,1984
hsa04727,ADCY7,gene_113,1984
hsa04727,ADCY8,gene_114,1984
hsa04727,ADCY9,gene_115,1984
hsa04727,KCNJ6,gene_3763,1981
hsa04727,SLC6A1,gene_6529,1974
hsa04727,SLC6A13,gene_6540,1992
hsa04727,SLC6A11,gene_6538,1990
hsa04727,SLC6A12,gene_6539,1993
hsa04727,GLUL,gene_2752,1954
hsa04727,SLC38A3,gene_10991,1971
hsa04727,SLC38A5,gene_92745,1962
hsa04728,TH,gene_7054,1965
hsa04728,DDC,gene_1644,1947
hsa04728,SLC18A1,gene_6570,1981
hsa04728,SLC18A2,gene_6571,1981
hsa04728,DRD1,gene_1812,1981
hsa04728,DRD5,gene_1816,1990
hsa04728,CALY,gene_50632,2000
hsa04728,GNAQ,gene_2776,1992
hsa04728,PLCB1,gene_23236,1973
hsa04728,PLCB2,gene_5330,1992
hsa04728,PLCB3,gene_5331,1993
hsa04728,PLCB4,gene_5332,1978
hsa04728,ITPR1,gene_3708,1978
hsa04728,ITPR2,gene_3709,1991
hsa04728,ITPR3,gene_3710,1987
hsa04728,CALML3,gene_810,1969
hsa04728,CALM2,gene_805,1990
hsa04728,CALM3,gene_808,1799
hsa04728,CALM1,gene_801,1979
