hsa,gene_name,gene_concept,year
hsa04659,MAPK14,gene_1432,1978
hsa04659,MTOR,gene_2475,1981
hsa04659,TGFB1,gene_7040,1984
hsa04659,TGFBR1,gene_7046,1992
hsa04659,TGFBR2,gene_7048,1986
hsa04659,IL2RG,gene_3561,1965
hsa04659,JAK1,gene_3716,1990
hsa04659,JAK3,gene_3718,1994
hsa04659,IL6,gene_3569,1978
hsa04659,IL6R,gene_3570,1983
hsa04659,IL6ST,gene_3572,1985
hsa04659,JAK2,gene_3717,1990
hsa04659,IL23A,gene_51561,1974
hsa04659,TYK2,gene_7297,1990
hsa04659,STAT3,gene_6774,1990
hsa04659,RORC,gene_6097,1883
hsa04659,RORA,gene_6095,1993
hsa04659,HIF1A,gene_3091,1991
hsa04659,HSP90AA1,gene_3320,1986
hsa04659,AHR,gene_196,1969
hsa04659,IL17F,gene_112744,1969
hsa04659,HLA-DMA,gene_3108,1920
hsa04659,HLA-DOA,gene_3111,1965
hsa04659,HLA-DOB,gene_3112,1973
hsa04659,HLA-DPA1,gene_3113,1982
hsa04659,HLA-DPB1,gene_3115,1985
hsa04659,HLA-DQA1,gene_3117,1983
hsa04659,HLA-DQA2,gene_3118,1984
hsa04659,HLA-DQB1,gene_3119,1988
hsa04659,HLA-DRA,gene_3122,1981
hsa04659,HLA-DRB1,gene_3123,1964
hsa04659,HLA-DRB3,gene_3125,1988
hsa04659,HLA-DRB4,gene_3126,1977
hsa04659,CD4,gene_920,1964
hsa04659,LCK,gene_3932,1986
hsa04659,CD3E,gene_916,1982
hsa04659,CD3G,gene_917,1986
hsa04659,CD247,gene_919,1959
hsa04659,CD3D,gene_915,1985
hsa04659,ZAP70,gene_7535,1971
hsa04659,LAT,gene_27040,1956
hsa04659,PLCG1,gene_5335,1976
hsa04659,PPP3R1,gene_5534,1966
hsa04659,NFATC1,gene_4772,1994
hsa04659,NFATC2,gene_4773,1988
hsa04659,IKBKG,gene_8517,1947
hsa04659,NFKBIA,gene_4792,1990
hsa04659,NFKB1,gene_4790,1972
hsa04659,RELA,gene_5970,1925
hsa04659,MAPK1,gene_5594,1951
hsa04659,MAPK3,gene_5595,1959
hsa04659,FOS,gene_2353,1955
hsa04659,MAPK8,gene_5599,1993
hsa04659,MAPK9,gene_5601,1994
hsa04659,JUN,gene_3725,1987
hsa04659,IL4,gene_3565,1973
hsa04659,IL4R,gene_3566,1988
hsa04659,GATA3,gene_2625,1982
hsa04659,RUNX1,gene_861,1982
hsa04659,IFNG,gene_3458,1978
hsa04659,IFNGR2,gene_3460,1977
hsa04659,STAT1,gene_6772,1988
hsa04659,IL2,gene_3558,1973
hsa04659,IL2RA,gene_3559,1976
hsa04659,IL2RB,gene_3560,1983
hsa04659,STAT5A,gene_6776,1931
hsa04659,RARA,gene_5914,1966
hsa04659,RXRA,gene_6256,1990
hsa04659,RXRB,gene_6257,1992
hsa04660,CD3D,gene_915,1985
hsa04660,CD3E,gene_916,1982
hsa04660,CD3G,gene_917,1986
hsa04660,CD247,gene_919,1959
hsa04660,CD4,gene_920,1964
hsa04660,CD8A,gene_925,1961
hsa04660,CD8B,gene_926,1976
hsa04660,PTPRC,gene_5788,1977
hsa04660,LCK,gene_3932,1986
hsa04660,FYN,gene_2534,1954
hsa04660,ZAP70,gene_7535,1971
hsa04660,LAT,gene_27040,1956
hsa04660,ITK,gene_3702,1976
hsa04660,TEC,gene_7006,1969
hsa04660,NCK1,gene_4690,1976
hsa04660,VAV1,gene_7409,1983
hsa04660,GRAP2,gene_9402,1952
hsa04660,GRB2,gene_2885,1978
hsa04660,PAK2,gene_5062,1988
hsa04660,PAK3,gene_5063,1955
hsa04660,RHOA,gene_387,1975
hsa04660,CDC42,gene_998,1990
hsa04660,MAPK14,gene_1432,1978
hsa04660,PLCG1,gene_5335,1976
hsa04660,PPP3R1,gene_5534,1966
hsa04660,NFATC1,gene_4772,1994
hsa04660,NFATC2,gene_4773,1988
hsa04660,SOS1,gene_6654,1976
hsa04660,HRAS,gene_3265,1982
hsa04660,KRAS,gene_3845,1959
hsa04660,NRAS,gene_4893,1983
hsa04660,RAF1,gene_5894,1980
hsa04660,MAP2K1,gene_5604,1984
hsa04660,MAP2K2,gene_5605,1979
hsa04660,MAPK1,gene_5594,1951
hsa04660,MAPK3,gene_5595,1959
hsa04660,FOS,gene_2353,1955
hsa04660,JUN,gene_3725,1987
hsa04660,BCL10,gene_8915,1890
hsa04660,MALT1,gene_10892,1973
hsa04660,MAP2K7,gene_5609,1977
hsa04660,MAPK8,gene_5599,1993
hsa04660,MAPK9,gene_5601,1994
hsa04660,IKBKG,gene_8517,1947
hsa04660,NFKB1,gene_4790,1972
hsa04660,RELA,gene_5970,1925
hsa04660,NFKBIA,gene_4792,1990
hsa04660,CD28,gene_940,1985
hsa04660,CD40LG,gene_959,1991
hsa04660,PIK3R1,gene_5295,1986
hsa04660,PIK3R2,gene_5296,1978
hsa04660,PIK3CA,gene_5290,1993
hsa04660,AKT1,gene_207,1975
hsa04660,AKT2,gene_208,1987
hsa04660,MAP3K8,gene_1326,1961
hsa04660,PDCD1,gene_5133,1977
hsa04660,CTLA4,gene_1493,1988
hsa04660,PTPN6,gene_5777,1973
hsa04660,IL2,gene_3558,1973
hsa04660,IL4,gene_3565,1973
hsa04660,IL5,gene_3567,1973
hsa04660,IL10,gene_3586,1983
hsa04660,IFNG,gene_3458,1978
hsa04660,CSF2,gene_1437,1946
hsa04660,TNF,gene_7124,1971
hsa04660,CDK4,gene_1019,1992
hsa04662,IGH,gene_102723407,1968
hsa04662,CD79A,gene_973,1965
hsa04662,CD79B,gene_974,1947
hsa04662,LYN,gene_4067,1982
hsa04662,SYK,gene_6850,1991
hsa04662,BTK,gene_695,1977
hsa04662,BLNK,gene_29760,1970
hsa04662,VAV1,gene_7409,1983
hsa04662,RAC1,gene_5879,1976
hsa04662,RAC2,gene_5880,1976
hsa04662,BANK1,gene_55024,1857
hsa04662,BLK,gene_640,1991
hsa04662,PLCG2,gene_5336,1989
hsa04662,PPP3R1,gene_5534,1966
hsa04662,NFATC1,gene_4772,1994
hsa04662,NFATC2,gene_4773,1988
hsa04662,GRB2,gene_2885,1978
hsa04662,SOS1,gene_6654,1976
hsa04662,HRAS,gene_3265,1982
hsa04662,KRAS,gene_3845,1959
hsa04662,NRAS,gene_4893,1983
hsa04662,RAF1,gene_5894,1980
hsa04662,MAP2K1,gene_5604,1984
hsa04662,MAP2K2,gene_5605,1979
hsa04662,MAPK1,gene_5594,1951
hsa04662,MAPK3,gene_5595,1959
hsa04662,FOS,gene_2353,1955
hsa04662,JUN,gene_3725,1987
hsa04662,PRKCB,gene_5579,1987
hsa04662,BCL10,gene_8915,1890
hsa04662,MALT1,gene_10892,1973
hsa04662,IKBKG,gene_8517,1947
hsa04662,NFKB1,gene_4790,1972
hsa04662,RELA,gene_5970,1925
hsa04662,NFKBIA,gene_4792,1990
hsa04662,IFITM1,gene_8519,1976
hsa04662,CD81,gene_975,1990
hsa04662,CD19,gene_930,1961
hsa04662,CR2,gene_1380,1976
hsa04662,PIK3R1,gene_5295,1986
hsa04662,PIK3R2,gene_5296,1978
hsa04662,PIK3CA,gene_5290,1993
hsa04662,AKT1,gene_207,1975
hsa04662,AKT2,gene_208,1987
hsa04662,FCGR2B,gene_2213,1988
hsa04662,INPP5D,gene_3635,1794
hsa04662,CD22,gene_933,1985
hsa04662,CD72,gene_971,1980
hsa04662,PTPN6,gene_5777,1973
hsa04664,IGH,gene_102723407,1968
hsa04664,FCER1A,gene_2205,1988
hsa04664,FCER1G,gene_2207,1981
hsa04664,SYK,gene_6850,1991
hsa04664,LYN,gene_4067,1982
hsa04664,BTK,gene_695,1977
hsa04664,INPP5D,gene_3635,1794
hsa04664,PLCG1,gene_5335,1976
hsa04664,PLCG2,gene_5336,1989
hsa04664,PRKCA,gene_5578,1986
hsa04664,PIK3CA,gene_5290,1993
hsa04664,PIK3R1,gene_5295,1986
hsa04664,PIK3R2,gene_5296,1978
hsa04664,AKT1,gene_207,1975
hsa04664,AKT2,gene_208,1987
hsa04664,RAC1,gene_5879,1976
hsa04664,RAC2,gene_5880,1976
hsa04664,MAP2K7,gene_5609,1977
hsa04664,MAPK8,gene_5599,1993
hsa04664,MAPK9,gene_5601,1994
hsa04664,MAPK14,gene_1432,1978
hsa04664,IL4,gene_3565,1973
hsa04664,IL13,gene_3596,1993
hsa04664,IL3,gene_3562,1981
hsa04664,IL5,gene_3567,1973
hsa04664,CSF2,gene_1437,1946
hsa04664,TNF,gene_7124,1971
hsa04664,VAV1,gene_7409,1983
hsa04664,FYN,gene_2534,1954
hsa04664,LAT,gene_27040,1956
hsa04664,GRB2,gene_2885,1978
hsa04664,SOS1,gene_6654,1976
hsa04664,HRAS,gene_3265,1982
hsa04664,KRAS,gene_3845,1959
hsa04664,NRAS,gene_4893,1983
hsa04664,RAF1,gene_5894,1980
hsa04664,MAP2K1,gene_5604,1984
hsa04664,MAP2K2,gene_5605,1979
hsa04664,MAPK1,gene_5594,1951
hsa04664,MAPK3,gene_5595,1959
hsa04664,PLA2G4A,gene_5321,1973
hsa04664,ALOX5,gene_240,1980
hsa04664,ALOX5AP,gene_241,1834
hsa04666,IGH,gene_102723407,1968
hsa04666,FCGR1A,gene_2209,1977
hsa04666,FCGR2A,gene_2212,1983
hsa04666,FCGR3A,gene_2214,1985
hsa04666,FCGR3B,gene_2215,1988
hsa04666,PTPRC,gene_5788,1977
hsa04666,HCK,gene_3055,1987
hsa04666,LYN,gene_4067,1982
hsa04666,SYK,gene_6850,1991
hsa04666,PIK3CA,gene_5290,1993
hsa04666,PIK3R1,gene_5295,1986
hsa04666,PIK3R2,gene_5296,1978
hsa04666,AKT1,gene_207,1975
hsa04666,AKT2,gene_208,1987
hsa04666,RPS6KB1,gene_6198,1991
hsa04666,RPS6KB2,gene_6199,1980
hsa04666,PLCG1,gene_5335,1976
hsa04666,PLCG2,gene_5336,1989
hsa04666,PRKCD,gene_5580,1939
hsa04666,PRKCE,gene_5581,1989
hsa04666,RAF1,gene_5894,1980
hsa04666,MAP2K1,gene_5604,1984
hsa04666,MAPK1,gene_5594,1951
hsa04666,MAPK3,gene_5595,1959
hsa04666,PLA2G4A,gene_5321,1973
hsa04666,MARCKS,gene_4082,1975
hsa04666,MARCKSL1,gene_65108,1984
hsa04666,SPHK1,gene_8877,1976
hsa04666,PRKCA,gene_5578,1986
hsa04666,PRKCB,gene_5579,1987
hsa04666,PRKCG,gene_5582,1987
hsa04666,NCF1,gene_653361,1988
hsa04666,GSN,gene_2934,1979
hsa04666,SCIN,gene_85477,1991
hsa04666,VAV1,gene_7409,1983
hsa04666,CDC42,gene_998,1990
hsa04666,WAS,gene_7454,1819
hsa04666,VASP,gene_7408,1985
hsa04666,RAC1,gene_5879,1976
hsa04666,RAC2,gene_5880,1976
hsa04666,WASF1,gene_8936,1978
hsa04666,LIMK1,gene_3984,1994
hsa04666,CFL1,gene_1072,1976
hsa04666,CRK,gene_1398,1977
hsa04666,CRKL,gene_1399,1993
hsa04666,FCGR2B,gene_2213,1988
hsa04666,INPP5D,gene_3635,1794
hsa04666,LAT,gene_27040,1956
hsa04668,TNF,gene_7124,1971
hsa04668,TNFRSF1A,gene_7132,1975
hsa04668,RIPK1,gene_8737,1879
hsa04668,MAP2K7,gene_5609,1977
hsa04668,MAPK8,gene_5599,1993
hsa04668,MAPK9,gene_5601,1994
hsa04668,JUN,gene_3725,1987
hsa04668,FOS,gene_2353,1955
hsa04668,ITCH,gene_83737,1788
hsa04668,CFLAR,gene_8837,1889
hsa04668,MAPK14,gene_1432,1978
hsa04668,CEBPB,gene_1051,1989
hsa04668,IKBKG,gene_8517,1947
hsa04668,NFKBIA,gene_4792,1990
hsa04668,RELA,gene_5970,1925
hsa04668,NFKB1,gene_4790,1972
hsa04668,MAP3K8,gene_1326,1961
hsa04668,MAP2K1,gene_5604,1984
hsa04668,MAPK1,gene_5594,1951
hsa04668,MAPK3,gene_5595,1959
hsa04668,CREB1,gene_1385,1988
hsa04668,ATF2,gene_1386,1989
hsa04668,CASP3,gene_836,1955
hsa04668,CYLD,gene_1540,1974
hsa04668,CCL2,gene_6347,1971
hsa04668,CCL5,gene_6352,1988
hsa04668,CXCL1,gene_2919,1972
hsa04668,CXCL2,gene_2920,1958
hsa04668,CXCL3,gene_2921,1990
hsa04668,CXCL5,gene_6374,1991
hsa04668,CXCL10,gene_3627,1983
hsa04668,CSF1,gene_1435,1980
hsa04668,CSF2,gene_1437,1946
hsa04668,FAS,gene_355,1966
hsa04668,IL18R1,gene_8809,1988
hsa04668,IL1B,gene_3553,1980
hsa04668,IL6,gene_3569,1978
hsa04668,IL15,gene_3600,1986
hsa04668,LIF,gene_3976,1931
hsa04668,LTA,gene_4049,1976
hsa04668,BCL3,gene_602,1974
hsa04668,SOCS3,gene_9021,1963
hsa04668,TNFAIP3,gene_7128,1989
hsa04668,JUNB,gene_3726,1967
hsa04668,MMP3,gene_4314,1977
hsa04668,MMP9,gene_4318,1984
hsa04668,MMP14,gene_4323,1995
hsa04668,EDN1,gene_1906,1982
hsa04668,ICAM1,gene_3383,1976
hsa04668,SELE,gene_6401,1948
hsa04668,VCAM1,gene_7412,1989
hsa04668,PTGS2,gene_5743,1981
hsa04668,TNFRSF1B,gene_7133,1981
hsa04668,TRAF3,gene_7187,1984
hsa04668,PIK3CA,gene_5290,1993
hsa04668,PIK3R1,gene_5295,1986
hsa04668,PIK3R2,gene_5296,1978
hsa04668,AKT1,gene_207,1975
hsa04668,AKT2,gene_208,1987
hsa04668,IRF1,gene_3659,1952
hsa04668,IFNB1,gene_3456,1975
hsa04670,ITGAM,gene_3684,1976
hsa04670,ITGB2,gene_3689,1982
hsa04670,ITGA4,gene_3676,1976
hsa04670,ITGB1,gene_3688,1983
hsa04670,PECAM1,gene_5175,1984
hsa04670,CD99,gene_4267,1976
hsa04670,ITGAL,gene_3683,1981
hsa04670,F11R,gene_50848,1901
hsa04670,CDH5,gene_1003,1992
hsa04670,CLDN11,gene_5010,1986
hsa04670,VCAM1,gene_7412,1989
hsa04670,EZR,gene_7430,1984
hsa04670,MSN,gene_4478,1978
hsa04670,ACTG1,gene_71,1954
hsa04670,PIK3CA,gene_5290,1993
hsa04670,PIK3R1,gene_5295,1986
hsa04670,PIK3R2,gene_5296,1978
hsa04670,RAC1,gene_5879,1976
hsa04670,CYBB,gene_1536,1986
hsa04670,CYBA,gene_1535,1990
hsa04670,NCF2,gene_4688,1988
hsa04670,NCF1,gene_653361,1988
hsa04670,NCF4,gene_4689,1979
hsa04670,CTNNB1,gene_1499,1897
hsa04670,CTNND1,gene_1500,1978
hsa04670,PTPN11,gene_5781,1982
hsa04670,MMP2,gene_4313,1985
hsa04670,MMP9,gene_4318,1984
hsa04670,MAPK14,gene_1432,1978
hsa04670,ICAM1,gene_3383,1976
hsa04670,PLCG1,gene_5335,1976
hsa04670,PLCG2,gene_5336,1989
hsa04670,PRKCA,gene_5578,1986
hsa04670,PRKCB,gene_5579,1987
hsa04670,PRKCG,gene_5582,1987
hsa04670,PTK2,gene_5747,1976
hsa04670,PXN,gene_5829,1993
hsa04670,BCAR1,gene_9564,1823
hsa04670,THY1,gene_7070,1974
hsa04670,RHOA,gene_387,1975
hsa04670,MYL2,gene_4633,1975
hsa04670,MYL9,gene_10398,1979
hsa04670,MYL12B,gene_103910,1988
hsa04670,RAP1A,gene_5906,1984
hsa04670,RAP1B,gene_5908,1988
hsa04670,VASP,gene_7408,1985
hsa04670,ACTN1,gene_87,1965
hsa04670,ACTN4,gene_81,1977
hsa04670,VCL,gene_7414,1976
hsa04670,CXCR4,gene_7852,1960
hsa04670,GNAI1,gene_2770,1964
hsa04670,GNAI3,gene_2773,1987
hsa04670,PTK2B,gene_2185,1966
hsa04670,ITK,gene_3702,1976
hsa04670,TXK,gene_7294,1982
hsa04670,VAV1,gene_7409,1983
hsa04670,RAC2,gene_5880,1976
hsa04670,CDC42,gene_998,1990
hsa04670,RHOH,gene_399,1952
hsa04713,GRIN1,gene_2902,1975
hsa04713,GRIN2A,gene_2903,1993
hsa04713,GRIN2B,gene_2904,1989
hsa04713,CALML3,gene_810,1969
hsa04713,CALM2,gene_805,1990
hsa04713,CALM3,gene_808,1799
hsa04713,CALM1,gene_801,1979
hsa04713,CAMK2G,gene_818,1988
hsa04713,NOS1,gene_4842,1966
hsa04713,MAPK1,gene_5594,1951
hsa04713,MAPK3,gene_5595,1959
hsa04713,CREB1,gene_1385,1988
hsa04713,ITPR1,gene_3708,1978
hsa04713,ITPR3,gene_3710,1987
hsa04713,RYR1,gene_6261,1989
hsa04713,RYR2,gene_6262,1948
hsa04713,GNAI1,gene_2770,1964
hsa04713,GNAI3,gene_2773,1987
hsa04713,GNG8,gene_94235,1975
hsa04713,GRIA1,gene_2890,1980
hsa04713,GRIA2,gene_2891,1991
hsa04713,GRIA3,gene_2892,1991
hsa04713,GRIA4,gene_2893,1979
hsa04713,ADCYAP1,gene_116,1990
hsa04713,ADCYAP1R1,gene_117,1985
hsa04713,GNAS,gene_2778,1970
hsa04713,ADCY1,gene_107,1962
hsa04713,ADCY2,gene_108,1967
hsa04713,ADCY3,gene_109,1921
hsa04713,ADCY4,gene_196883,1968
hsa04713,ADCY7,gene_113,1984
hsa04713,ADCY8,gene_114,1984
hsa04713,ADCY10,gene_55811,1975
hsa04713,PRKG1,gene_5592,1972
hsa04713,GNAQ,gene_2776,1992
hsa04713,PLCB1,gene_23236,1973
hsa04713,PLCB3,gene_5331,1993
hsa04713,PRKCA,gene_5578,1986
hsa04713,PRKCB,gene_5579,1987
hsa04713,PRKCG,gene_5582,1987
hsa04713,KCNJ3,gene_3760,1975
hsa04713,PER2,gene_8864,1955
hsa04713,PER3,gene_8863,1972
hsa04713,FOS,gene_2353,1955
hsa04721,SLC18A1,gene_6570,1981
hsa04721,SLC18A2,gene_6571,1981
hsa04721,SLC18A3,gene_6572,1994
hsa04721,SYT1,gene_6857,1984
hsa04721,VAMP2,gene_6844,1990
hsa04721,RAB3A,gene_5864,1989
hsa04721,RIMS1,gene_22999,1971
hsa04721,STX2,gene_2054,1976
hsa04721,STXBP1,gene_6812,1986
hsa04721,SNAP25,gene_6616,1968
hsa04721,CACNA1A,gene_773,1966
hsa04721,NSF,gene_4905,1946
hsa04721,NAPA,gene_8775,1975
hsa04721,CLTA,gene_1211,1975
hsa04721,CLTB,gene_1212,1977
hsa04721,CLTC,gene_1213,1985
hsa04721,AP2B1,gene_163,1966
hsa04721,AP2M1,gene_1173,1979
hsa04721,ATP6V1E1,gene_529,1978
hsa04721,TCIRG1,gene_10312,1948
hsa04721,ATP6V0A2,gene_23545,1946
hsa04721,ATP6V0A1,gene_535,1981
hsa04721,SLC6A1,gene_6529,1974
hsa04721,SLC6A2,gene_6530,1989
hsa04721,SLC6A3,gene_6531,1960
hsa04721,SLC6A4,gene_6532,1980
hsa04721,SLC6A13,gene_6540,1992
hsa04721,SLC1A2,gene_6506,1993
hsa04721,SLC1A3,gene_6507,1988
hsa04722,NGF,gene_4803,1964
hsa04722,BDNF,gene_627,1986
hsa04722,NTF4,gene_4909,1978
hsa04722,NTF3,gene_4908,1958
hsa04722,NTRK1,gene_4914,1986
hsa04722,NTRK2,gene_4915,1989
hsa04722,NTRK3,gene_4916,1991
hsa04722,GRB2,gene_2885,1978
hsa04722,SOS1,gene_6654,1976
hsa04722,HRAS,gene_3265,1982
hsa04722,KRAS,gene_3845,1959
hsa04722,NRAS,gene_4893,1983
hsa04722,RAF1,gene_5894,1980
hsa04722,BRAF,gene_673,1988
hsa04722,MAP2K1,gene_5604,1984
hsa04722,MAP2K2,gene_5605,1979
hsa04722,MAPK1,gene_5594,1951
hsa04722,MAPK3,gene_5595,1959
hsa04722,RPS6KA1,gene_6195,1992
hsa04722,RPS6KA2,gene_6196,1964
hsa04722,BCL2,gene_596,1984
hsa04722,CRK,gene_1398,1977
hsa04722,CRKL,gene_1399,1993
hsa04722,RAPGEF1,gene_2889,1980
hsa04722,RAP1A,gene_5906,1984
hsa04722,RAP1B,gene_5908,1988
hsa04722,MAPK14,gene_1432,1978
hsa04722,MAPKAPK2,gene_9261,1970
hsa04722,SHC1,gene_6464,1985
hsa04722,SHC2,gene_25759,1977
hsa04722,SHC3,gene_53358,1971
hsa04722,PIK3R1,gene_5295,1986
hsa04722,PIK3R2,gene_5296,1978
hsa04722,PIK3CA,gene_5290,1993
hsa04722,AKT1,gene_207,1975
hsa04722,AKT2,gene_208,1987
hsa04722,NFKBIA,gene_4792,1990
hsa04722,NFKB1,gene_4790,1972
hsa04722,RELA,gene_5970,1925
hsa04722,FASLG,gene_356,1989
hsa04722,IRS1,gene_3667,1984
hsa04722,PLCG1,gene_5335,1976
hsa04722,PLCG2,gene_5336,1989
hsa04722,PRKCD,gene_5580,1939
hsa04722,CALML3,gene_810,1969
hsa04722,CALM2,gene_805,1990
hsa04722,CALM3,gene_808,1799
hsa04722,CALM1,gene_801,1979
hsa04722,CAMK2G,gene_818,1988
hsa04722,CAMK4,gene_814,1989
hsa04722,ABL1,gene_25,1976
hsa04722,PTPN11,gene_5781,1982
hsa04722,MATK,gene_4145,1970
hsa04722,NGFR,gene_4804,1973
hsa04722,ARHGDIB,gene_397,1969
hsa04722,ARHGDIA,gene_396,1992
hsa04722,RHOA,gene_387,1975
hsa04722,CDC42,gene_998,1990
hsa04722,RAC1,gene_5879,1976
hsa04722,MAP3K1,gene_4214,1994
hsa04722,MAP2K7,gene_5609,1977
hsa04722,MAPK8,gene_5599,1993
hsa04722,MAPK9,gene_5601,1994
hsa04722,JUN,gene_3725,1987
hsa04722,TP53,gene_7157,1976
hsa04722,BAX,gene_581,1967
hsa04722,RIPK2,gene_8767,1966
hsa04722,SORT1,gene_6272,1980
hsa04722,PSEN1,gene_5663,1961
hsa04722,PSEN2,gene_5664,1978
hsa04723,GRIA1,gene_2890,1980
hsa04723,GRIA2,gene_2891,1991
hsa04723,GRIA3,gene_2892,1991
hsa04723,GRIA4,gene_2893,1979
hsa04723,CACNA1F,gene_778,1982
hsa04723,CACNA1S,gene_779,1984
hsa04723,GRM1,gene_2911,1987
hsa04723,GNAQ,gene_2776,1992
hsa04723,PLCB1,gene_23236,1973
hsa04723,PLCB3,gene_5331,1993
hsa04723,ITPR1,gene_3708,1978
hsa04723,ITPR3,gene_3710,1987
hsa04723,PRKCA,gene_5578,1986
hsa04723,PRKCB,gene_5579,1987
hsa04723,PRKCG,gene_5582,1987
hsa04723,PTGS2,gene_5743,1981
hsa04723,CNR1,gene_1268,1967
hsa04723,GNAI1,gene_2770,1964
hsa04723,GNAI3,gene_2773,1987
hsa04723,GNG8,gene_94235,1975
hsa04723,KCNJ3,gene_3760,1975
hsa04723,CACNA1A,gene_773,1966
hsa04723,MAPK1,gene_5594,1951
hsa04723,MAPK3,gene_5595,1959
hsa04723,MAPK8,gene_5599,1993
hsa04723,MAPK9,gene_5601,1994
hsa04723,MAPK14,gene_1432,1978
hsa04723,ADCY1,gene_107,1962
hsa04723,ADCY2,gene_108,1967
hsa04723,ADCY3,gene_109,1921
hsa04723,ADCY4,gene_196883,1968
hsa04723,ADCY7,gene_113,1984
hsa04723,ADCY8,gene_114,1984
hsa04723,MGLL,gene_11343,1964
hsa04723,ND1,gene_4535,1971
hsa04723,ND2,gene_4536,1976
hsa04723,ND3,gene_4537,1975
hsa04723,ND4,gene_4538,1976
hsa04723,ND5,gene_4540,1982
hsa04723,NDUFA2,gene_4695,1975
hsa04723,NDUFA5,gene_4698,1948
hsa04723,NDUFA6,gene_4700,1970
hsa04723,NDUFAB1,gene_4706,1980
hsa04723,NDUFB3,gene_4709,1948
hsa04723,NDUFB4,gene_4710,1956
hsa04723,NDUFB6,gene_4712,1965
hsa04723,NDUFB7,gene_4713,1957
hsa04723,NDUFB9,gene_4715,1969
hsa04723,RIMS1,gene_22999,1971
hsa04723,GABRB3,gene_2562,1991
hsa04724,GLS2,gene_27165,1949
hsa04724,GLS,gene_2744,1948
hsa04724,GRIK1,gene_2897,1991
hsa04724,GRIK2,gene_2898,1992
hsa04724,GRIK3,gene_2899,1992
hsa04724,GRIK4,gene_2900,1945
hsa04724,GRIK5,gene_2901,1975
hsa04724,GRIA1,gene_2890,1980
hsa04724,GRIA2,gene_2891,1991
hsa04724,GRIA3,gene_2892,1991
hsa04724,GRIA4,gene_2893,1979
hsa04724,GRIN1,gene_2902,1975
hsa04724,GRIN2A,gene_2903,1993
hsa04724,GRIN2B,gene_2904,1989
hsa04724,PPP3R1,gene_5534,1966
hsa04724,SHANK2,gene_22941,1945
hsa04724,TRPC1,gene_7220,1977
hsa04724,GRM1,gene_2911,1987
hsa04724,HOMER2,gene_9455,1990
hsa04724,GNAQ,gene_2776,1992
hsa04724,PLCB1,gene_23236,1973
hsa04724,PLCB3,gene_5331,1993
hsa04724,PRKCA,gene_5578,1986
hsa04724,PRKCB,gene_5579,1987
hsa04724,PRKCG,gene_5582,1987
hsa04724,ITPR1,gene_3708,1978
hsa04724,ITPR3,gene_3710,1987
hsa04724,PLA2G4A,gene_5321,1973
hsa04724,MAPK1,gene_5594,1951
hsa04724,MAPK3,gene_5595,1959
hsa04724,GNAS,gene_2778,1970
hsa04724,ADCY1,gene_107,1962
hsa04724,ADCY2,gene_108,1967
hsa04724,ADCY3,gene_109,1921
hsa04724,ADCY4,gene_196883,1968
hsa04724,ADCY7,gene_113,1984
hsa04724,ADCY8,gene_114,1984
hsa04724,GNAI1,gene_2770,1964
hsa04724,GNAI3,gene_2773,1987
hsa04724,GNG8,gene_94235,1975
hsa04724,GRK2,gene_156,1993
hsa04724,GRK3,gene_157,1973
hsa04724,KCNJ3,gene_3760,1975
hsa04724,CACNA1A,gene_773,1966
hsa04724,SLC1A2,gene_6506,1993
hsa04724,SLC1A3,gene_6507,1988
hsa04724,GLUL,gene_2752,1954
hsa04724,SLC38A3,gene_10991,1971
hsa04725,CHAT,gene_1103,1925
hsa04725,ACHE,gene_43,1941
hsa04725,SLC18A3,gene_6572,1994
hsa04725,CHRM1,gene_1128,1970
hsa04725,CHRM3,gene_1131,1967
hsa04725,GNAQ,gene_2776,1992
hsa04725,GNA11,gene_2767,1989
hsa04725,PLCB1,gene_23236,1973
hsa04725,PLCB3,gene_5331,1993
hsa04725,ITPR1,gene_3708,1978
hsa04725,ITPR3,gene_3710,1987
hsa04725,PRKCA,gene_5578,1986
hsa04725,PRKCB,gene_5579,1987
hsa04725,PRKCG,gene_5582,1987
hsa04725,KCNJ2,gene_3759,1994
hsa04725,KCNJ12,gene_3768,1990
hsa04725,KCNJ4,gene_3761,1987
hsa04725,CHRM2,gene_1129,1976
hsa04725,GNAI1,gene_2770,1964
hsa04725,GNAI3,gene_2773,1987
hsa04725,GNG8,gene_94235,1975
hsa04725,KCNJ3,gene_3760,1975
hsa04725,HRAS,gene_3265,1982
hsa04725,KRAS,gene_3845,1959
hsa04725,NRAS,gene_4893,1983
hsa04725,MAP2K1,gene_5604,1984
hsa04725,MAPK1,gene_5594,1951
hsa04725,MAPK3,gene_5595,1959
hsa04725,FOS,gene_2353,1955
hsa04725,CHRNA4,gene_1137,1981
hsa04725,ADCY1,gene_107,1962
hsa04725,ADCY2,gene_108,1967
hsa04725,ADCY3,gene_109,1921
hsa04725,ADCY4,gene_196883,1968
hsa04725,ADCY7,gene_113,1984
hsa04725,ADCY8,gene_114,1984
hsa04725,CREB1,gene_1385,1988
hsa04725,CAMK2G,gene_818,1988
hsa04725,CAMK4,gene_814,1989
hsa04725,JAK2,gene_3717,1990
hsa04725,FYN,gene_2534,1954
hsa04725,PIK3CA,gene_5290,1993
hsa04725,PIK3R1,gene_5295,1986
hsa04725,PIK3R2,gene_5296,1978
