hsa,gene_name,gene_concept,year
hsa04080,PDYN,gene_5173,1976
hsa04080,OPRK1,gene_4986,1972
hsa04080,OPRM1,gene_4988,1945
hsa04080,HCRT,gene_3060,1868
hsa04080,OXT,gene_5020,1929
hsa04080,OXTR,gene_5021,1973
hsa04080,SST,gene_6750,1962
hsa04080,TAC1,gene_6863,1947
hsa04080,TACR1,gene_6869,1979
hsa04080,TACR2,gene_6865,1975
hsa04080,TAC3,gene_6866,1959
hsa04080,UTS2,gene_10911,1972
hsa04080,AVP,gene_551,1929
hsa04080,AVPR2,gene_554,1977
hsa04080,F2,gene_2147,1913
hsa04080,CTSG,gene_1511,1948
hsa04080,GZMA,gene_3001,1978
hsa04080,PLG,gene_5340,1946
hsa04080,PRSS2,gene_5645,1924
hsa04080,PRSS1,gene_5644,1970
hsa04080,F2R,gene_2149,1889
hsa04080,PRLH,gene_51052,1975
hsa04080,PMCH,gene_5367,1955
hsa04080,MCHR2,gene_84539,1977
hsa04080,FSHB,gene_2488,1974
hsa04080,CGA,gene_1081,1974
hsa04080,FSHR,gene_2492,1974
hsa04080,LHB,gene_3972,1979
hsa04080,LHCGR,gene_3973,1964
hsa04080,GPHA2,gene_170589,1945
hsa04080,GPHB5,gene_122876,1969
hsa04080,TSHR,gene_7253,1974
hsa04080,PTGDR,gene_5729,1964
hsa04080,PTGER1,gene_5731,1976
hsa04080,PTGER2,gene_5732,1963
hsa04080,PTGER4,gene_5734,1976
hsa04080,TBXA2R,gene_6915,1980
hsa04080,ADORA2A,gene_135,1985
hsa04080,CNR1,gene_1268,1967
hsa04080,CNR2,gene_1269,1971
hsa04080,GNRH1,gene_2796,1969
hsa04080,GNRHR,gene_2798,1981
hsa04080,TRH,gene_7200,1961
hsa04080,RLN2,gene_6019,1971
hsa04080,CALCA,gene_796,1963
hsa04080,CALCB,gene_797,1974
hsa04080,ADM,gene_133,1975
hsa04080,ADM2,gene_79924,1936
hsa04080,IAPP,gene_3375,1963
hsa04080,CALCR,gene_799,1965
hsa04080,CRH,gene_1392,1956
hsa04080,UCN3,gene_114131,1971
hsa04080,GIP,gene_2695,1974
hsa04080,GCG,gene_2641,1947
hsa04080,GCGR,gene_2642,1947
hsa04080,GLP1R,gene_2740,1980
hsa04080,GHRH,gene_2691,1961
hsa04080,PTH,gene_5741,1925
hsa04080,SCT,gene_6343,1906
hsa04080,VIP,gene_7432,1953
hsa04080,GABBR1,gene_2550,1967
hsa04080,CHRNA4,gene_1137,1981
hsa04080,GRIK4,gene_2900,1945
hsa04080,TSPO,gene_706,1972
hsa04080,NR3C1,gene_2908,1972
hsa04080,GH1,gene_2688,1932
hsa04080,GH2,gene_2689,1962
hsa04080,CSH1,gene_1442,1975
hsa04080,CSH2,gene_1443,1905
hsa04080,GHR,gene_2690,1964
hsa04080,THRA,gene_7067,1948
hsa04080,THRB,gene_7068,1974
hsa04080,LEP,gene_3952,1947
hsa04080,PRL,gene_5617,1936
hsa04080,PRLR,gene_5618,1974
hsa04080,PGRMC1,gene_10857,1971
hsa04110,CCND1,gene_595,1980
hsa04110,RB1,gene_5925,1947
hsa04110,RBL2,gene_5934,1975
hsa04110,ABL1,gene_25,1976
hsa04110,TGFB1,gene_7040,1984
hsa04110,TGFB2,gene_7042,1985
hsa04110,TGFB3,gene_7043,1988
hsa04110,MYC,gene_4609,1959
hsa04110,CDKN2A,gene_1029,1971
hsa04110,CDKN2B,gene_1030,1950
hsa04110,CDKN1C,gene_1028,1977
hsa04110,CDK1,gene_983,1975
hsa04110,CDC25C,gene_995,1985
hsa04110,YWHAQ,gene_10971,1964
hsa04110,NDC80,gene_10403,1980
hsa04110,TTK,gene_7272,1965
hsa04110,CREBBP,gene_1387,1978
hsa04110,EP300,gene_2033,1975
hsa04110,ATR,gene_545,1963
hsa04110,ATM,gene_472,1959
hsa04110,TP53,gene_7157,1976
hsa04110,PCNA,gene_5111,1977
hsa04114,INS,gene_3630,1922
hsa04114,IGF1,gene_3479,1974
hsa04114,IGF1R,gene_3480,1981
hsa04114,PGR,gene_5241,1947
hsa04114,AR,gene_367,1970
hsa04114,ADCY1,gene_107,1962
hsa04114,AURKA,gene_6790,1961
hsa04114,MOS,gene_4342,1953
hsa04114,MAPK1,gene_5594,1951
hsa04114,YWHAQ,gene_10971,1964
hsa04114,CDK1,gene_983,1975
hsa04114,MAPK14,gene_1432,1978
hsa04114,CDC25C,gene_995,1985
hsa04114,CALML3,gene_810,1969
hsa04114,CALM3,gene_808,1799
hsa04114,CALM1,gene_801,1979
hsa04114,PPP3R1,gene_5534,1966
hsa04114,CAMK2G,gene_818,1988
hsa04115,ATM,gene_472,1959
hsa04115,ATR,gene_545,1963
hsa04115,CDKN2A,gene_1029,1971
hsa04115,TP53,gene_7157,1976
hsa04115,CCND1,gene_595,1980
hsa04115,CDK1,gene_983,1975
hsa04115,FAS,gene_355,1966
hsa04115,TNFRSF10B,gene_8795,1980
hsa04115,BID,gene_637,1951
hsa04115,PMAIP1,gene_5366,1947
hsa04115,BCL2,gene_596,1984
hsa04115,CYCS,gene_54205,1939
hsa04115,IGFBP3,gene_3486,1986
hsa04115,IGF1,gene_3479,1974
hsa04115,SERPINE1,gene_5054,1956
hsa04115,THBS1,gene_7057,1961
hsa04115,RRM2,gene_6241,1975
hsa04115,PTEN,gene_5728,1800
hsa04115,COP1,gene_64326,1977
hsa04120,UBA1,gene_7317,1964
hsa04120,UBE2B,gene_7320,1977
hsa04120,UBE2K,gene_3093,1950
hsa04120,ITCH,gene_83737,1788
hsa04120,UBR5,gene_51366,1978
hsa04120,UBE4A,gene_9354,1958
hsa04120,CBL,gene_867,1968
hsa04120,PML,gene_5371,1963
hsa04120,COP1,gene_64326,1977
hsa04120,AIRE,gene_326,1976
hsa04120,VHL,gene_7428,1980
hsa04120,ERCC8,gene_1161,1975
hsa04120,SOCS1,gene_8651,1946
hsa04120,SOCS3,gene_9021,1963
hsa04142,TCIRG1,gene_10312,1948
hsa04142,ATP6V0A2,gene_23545,1946
hsa04142,ATP6AP1,gene_537,1959
hsa04142,CTSA,gene_5476,1965
hsa04142,CTSB,gene_1508,1957
hsa04142,CTSC,gene_1075,1952
hsa04142,CTSD,gene_1509,1962
hsa04142,CTSE,gene_1510,1952
hsa04142,CTSG,gene_1511,1948
hsa04142,CTSH,gene_1512,1973
hsa04142,CTSL,gene_1514,1979
hsa04142,LGMN,gene_5641,1975
hsa04142,GLA,gene_2717,1951
hsa04142,GLB1,gene_2720,1952
hsa04142,GAA,gene_2548,1967
hsa04142,GBA1,gene_2629,1973
hsa04142,IDUA,gene_3425,1951
hsa04142,NAGA,gene_4668,1869
hsa04142,NAGLU,gene_4669,1973
hsa04142,GALC,gene_2581,1970
hsa04142,GUSB,gene_2990,1947
hsa04142,FUCA1,gene_2517,1965
hsa04142,HEXA,gene_3073,1945
hsa04142,HEXB,gene_3074,1975
hsa04142,MANBA,gene_4126,1964
hsa04142,NEU1,gene_4758,1948
hsa04142,ARSA,gene_410,1967
hsa04142,ARSB,gene_411,1968
hsa04142,GALNS,gene_2588,1952
hsa04142,IDS,gene_3423,1968
hsa04142,LIPA,gene_3988,1967
hsa04142,ACP2,gene_53,1967
hsa04142,ACP5,gene_54,1980
hsa04142,SMPD1,gene_6609,1980
hsa04142,ASAH1,gene_427,1976
hsa04142,AGA,gene_175,1966
hsa04142,PSAP,gene_5660,1978
hsa04142,PPT1,gene_5538,1954
hsa04142,LAMP1,gene_3916,1986
hsa04142,LAMP2,gene_3920,1988
hsa04142,CD68,gene_968,1986
hsa04142,NPC1,gene_4864,1977
hsa04142,SLC17A5,gene_26503,1954
hsa04142,SORT1,gene_6272,1980
hsa04142,GNPTAB,gene_79158,1976
hsa04142,IGF2R,gene_3482,1975
hsa04142,CLTA,gene_1211,1975
hsa04142,CLTB,gene_1212,1977
hsa04142,CLTC,gene_1213,1985
hsa04142,AP1M2,gene_10053,1973
hsa04144,CLTA,gene_1211,1975
hsa04144,CLTB,gene_1212,1977
hsa04144,CLTC,gene_1213,1985
hsa04144,AP2B1,gene_163,1966
hsa04144,EHD2,gene_30846,1964
hsa04144,PML,gene_5371,1963
hsa04144,TFRC,gene_7037,1975
hsa04144,EGFR,gene_1956,1966
hsa04144,IGF1R,gene_3480,1981
hsa04144,CBL,gene_867,1968
hsa04144,ITCH,gene_83737,1788
hsa04144,LDLR,gene_3949,1948
hsa04144,GRK7,gene_131890,1978
hsa04144,HSPA8,gene_3312,1985
hsa04144,HSPA1A,gene_3303,1986
hsa04144,STAMBP,gene_10617,1959
hsa04144,SPG21,gene_51324,1958
hsa04144,IGF2R,gene_3482,1975
hsa04144,SRC,gene_6714,1970
hsa04144,HRAS,gene_3265,1982
hsa04144,IL2RA,gene_3559,1976
hsa04144,IL2RB,gene_3560,1983
hsa04144,IL2RG,gene_3561,1965
hsa04144,HLA-A,gene_3105,1968
hsa04144,HLA-B,gene_3106,1975
hsa04144,HLA-C,gene_3107,1976
hsa04144,HLA-G,gene_3135,1977
hsa04144,HLA-E,gene_3133,1978
hsa04144,FOLR1,gene_2348,1973
hsa04144,FOLR2,gene_2350,1981
hsa04144,CAV2,gene_858,1959
hsa04144,EHD1,gene_10938,1873
hsa04144,GIT1,gene_28964,1974
hsa04144,AGAP2,gene_116986,1890
hsa04144,CYTH1,gene_9267,1978
hsa04145,HLA-A,gene_3105,1968
hsa04145,HLA-B,gene_3106,1975
hsa04145,HLA-C,gene_3107,1976
hsa04145,HLA-G,gene_3135,1977
hsa04145,HLA-E,gene_3133,1978
hsa04145,HLA-DOA,gene_3111,1965
hsa04145,HLA-DPA1,gene_3113,1982
hsa04145,HLA-DPB1,gene_3115,1985
hsa04145,HLA-DQA1,gene_3117,1983
hsa04145,HLA-DQA2,gene_3118,1984
hsa04145,HLA-DQB1,gene_3119,1988
hsa04145,HLA-DRA,gene_3122,1981
hsa04145,HLA-DRB1,gene_3123,1964
hsa04145,HLA-DRB4,gene_3126,1977
hsa04145,TFRC,gene_7037,1975
hsa04145,ATP6V1E1,gene_529,1978
hsa04145,TCIRG1,gene_10312,1948
hsa04145,ATP6V0A2,gene_23545,1946
hsa04145,ATP6AP1,gene_537,1959
hsa04145,TUBA1B,gene_10376,1975
hsa04145,TUBA4A,gene_7277,1975
hsa04145,LAMP1,gene_3916,1986
hsa04145,LAMP2,gene_3920,1988
hsa04145,MPO,gene_4353,1958
hsa04145,CTSL,gene_1514,1979
hsa04145,FCAR,gene_2204,1982
hsa04145,FCGR1A,gene_2209,1977
hsa04145,FCGR3A,gene_2214,1985
hsa04145,IGH,gene_102723407,1968
hsa04145,C1R,gene_715,1969
hsa04145,ITGAM,gene_3684,1976
hsa04145,ITGB2,gene_3689,1982
hsa04145,C3,gene_718,1953
hsa04145,SFTPA1,gene_653509,1813
hsa04145,SFTPA2,gene_729238,1975
hsa04145,ITGAV,gene_3685,1976
hsa04145,ITGA2,gene_3673,1978
hsa04145,ITGA5,gene_3678,1986
hsa04145,ITGB1,gene_3688,1983
hsa04145,ITGB3,gene_3690,1980
hsa04145,THBS1,gene_7057,1961
hsa04145,CD14,gene_929,1987
hsa04145,MSR1,gene_4481,1966
hsa04145,CD36,gene_948,1961
hsa04145,RAC1,gene_5879,1976
hsa04145,NCF4,gene_4689,1979
hsa04146,PHYH,gene_5264,1979
hsa04146,SCP2,gene_6342,1980
hsa04146,ACAA1,gene_30,1979
hsa04146,MLYCD,gene_23417,1973
hsa04146,GNPAT,gene_8443,1984
hsa04146,AGPS,gene_8540,1977
hsa04146,MVK,gene_4598,1966
hsa04146,AGXT,gene_189,1922
hsa04146,DAO,gene_1610,1940
hsa04146,IDH1,gene_3417,1972
hsa04146,PAOX,gene_196743,1970
hsa04146,HAO2,gene_51179,1967
hsa04146,CAT,gene_847,1876
hsa04146,PRDX5,gene_25824,1965
hsa04146,SOD1,gene_6647,1958
hsa04146,SOD2,gene_6648,1973
hsa04146,EPHX2,gene_2053,1955
hsa04146,GSTK1,gene_373156,1975
hsa04146,XDH,gene_7498,1950
hsa04150,SLC3A2,gene_6520,1981
hsa04150,ATP6V1E1,gene_529,1978
hsa04150,FLCN,gene_201163,1945
hsa04150,CLIP1,gene_6249,1945
hsa04150,EIF4E,gene_1977,1981
hsa04150,EIF4B,gene_1975,1978
hsa04150,RPS6,gene_6194,1977
hsa04150,TSC1,gene_7248,1979
hsa04150,WNT1,gene_7471,1982
hsa04150,WNT2,gene_7472,1967
hsa04150,TNF,gene_7124,1971
hsa04150,TNFRSF1A,gene_7132,1975
hsa04150,INS,gene_3630,1922
hsa04150,IGF1,gene_3479,1974
hsa04150,INSR,gene_3643,1962
hsa04150,IGF1R,gene_3480,1981
hsa04150,HRAS,gene_3265,1982
hsa04150,KRAS,gene_3845,1959
hsa04150,NRAS,gene_4893,1983
hsa04150,RAF1,gene_5894,1980
hsa04150,MAPK1,gene_5594,1951
hsa04150,PIK3R2,gene_5296,1978
hsa04150,PTEN,gene_5728,1800
hsa04150,AKT1,gene_207,1975
hsa04150,MAPKAP1,gene_79109,1982
hsa04150,RICTOR,gene_253260,1811
hsa04150,PRKCA,gene_5578,1986
hsa04150,PRKCG,gene_5582,1987
hsa04151,EGF,gene_1950,1964
hsa04151,TGFA,gene_7039,1967
hsa04151,EREG,gene_2069,1959
hsa04151,AREG,gene_374,1988
hsa04151,FGF1,gene_2246,1981
hsa04151,FGF2,gene_2247,1986
hsa04151,FGF3,gene_2248,1984
hsa04151,FGF4,gene_2249,1952
hsa04151,FGF7,gene_2252,1983
hsa04151,FGF5,gene_2250,1988
hsa04151,NGF,gene_4803,1964
hsa04151,BDNF,gene_627,1986
hsa04151,NTF3,gene_4908,1958
hsa04151,NTF4,gene_4909,1978
hsa04151,INS,gene_3630,1922
hsa04151,IGF1,gene_3479,1974
hsa04151,IGF2,gene_3481,1978
hsa04151,PDGFA,gene_5154,1984
hsa04151,PDGFB,gene_5155,1981
hsa04151,CSF1,gene_1435,1980
hsa04151,KITLG,gene_4254,1965
hsa04151,FLT3LG,gene_2323,1957
hsa04151,VEGFA,gene_7422,1965
hsa04151,PGF,gene_5228,1951
hsa04151,HGF,gene_3082,1952
hsa04151,EFNA5,gene_1946,1847
hsa04151,EGFR,gene_1956,1966
hsa04151,ERBB2,gene_2064,1968
hsa04151,FGFR1,gene_2260,1963
hsa04151,NGFR,gene_4804,1973
hsa04151,NTRK1,gene_4914,1986
hsa04151,INSR,gene_3643,1962
hsa04151,IGF1R,gene_3480,1981
hsa04151,PDGFRB,gene_5159,1986
hsa04151,CSF1R,gene_1436,1957
hsa04151,KIT,gene_3815,1885
hsa04151,MET,gene_4233,1975
hsa04151,TEK,gene_7010,1959
hsa04151,HRAS,gene_3265,1982
hsa04151,KRAS,gene_3845,1959
hsa04151,NRAS,gene_4893,1983
hsa04151,RAF1,gene_5894,1980
hsa04151,MAPK1,gene_5594,1951
hsa04151,RAC1,gene_5879,1976
hsa04151,IGH,gene_102723407,1968
hsa04151,CD19,gene_930,1961
hsa04151,GH1,gene_2688,1932
hsa04151,GH2,gene_2689,1962
hsa04151,CSH1,gene_1442,1975
hsa04151,CSH2,gene_1443,1905
hsa04151,PRL,gene_5617,1936
hsa04151,OSM,gene_5008,1986
hsa04151,IL2,gene_3558,1973
hsa04151,IL3,gene_3562,1981
hsa04151,IL6,gene_3569,1978
hsa04151,IL4,gene_3565,1973
hsa04151,IL7,gene_3574,1979
hsa04151,IFNA1,gene_3439,1980
hsa04151,IFNA2,gene_3440,1980
hsa04151,IFNA8,gene_3445,1981
hsa04151,IFNA17,gene_3451,1978
hsa04151,IFNB1,gene_3456,1975
hsa04151,EPO,gene_2056,1955
hsa04151,CSF3,gene_1440,1971
hsa04151,GHR,gene_2690,1964
hsa04151,PRLR,gene_5618,1974
hsa04151,IL2RA,gene_3559,1976
hsa04151,IL2RB,gene_3560,1983
hsa04151,IL2RG,gene_3561,1965
hsa04151,IL6R,gene_3570,1983
hsa04151,IL4R,gene_3566,1988
hsa04151,EPOR,gene_2057,1988
hsa04151,COL1A1,gene_1277,1984
hsa04151,COL1A2,gene_1278,1976
hsa04151,COL2A1,gene_1280,1971
hsa04151,COL4A5,gene_1287,1972
hsa04151,THBS1,gene_7057,1961
hsa04151,FN1,gene_2335,1951
hsa04151,SPP1,gene_6696,1970
hsa04151,VTN,gene_7448,1966
hsa04151,TNC,gene_3371,1973
hsa04151,VWF,gene_7450,1970
hsa04151,IBSP,gene_3381,1952
hsa04151,ITGA1,gene_3672,1985
hsa04151,ITGA2,gene_3673,1978
hsa04151,ITGA2B,gene_3674,1978
hsa04151,ITGA5,gene_3678,1986
hsa04151,ITGA6,gene_3655,1988
hsa04151,ITGAV,gene_3685,1976
hsa04151,ITGB1,gene_3688,1983
hsa04151,ITGB3,gene_3690,1980
hsa04151,ITGB4,gene_3691,1980
hsa04151,PTK2,gene_5747,1976
hsa04151,PIK3R2,gene_5296,1978
hsa04151,F2R,gene_2149,1889
hsa04151,CHRM1,gene_1128,1970
hsa04151,TSC1,gene_7248,1979
hsa04151,EIF4E,gene_1977,1981
hsa04151,EIF4B,gene_1975,1978
hsa04151,RPS6,gene_6194,1977
hsa04151,PRKCA,gene_5578,1986
hsa04151,AKT1,gene_207,1975
hsa04151,PTEN,gene_5728,1800
hsa04151,HSP90AA1,gene_3320,1986
hsa04151,HSP90B1,gene_7184,1986
hsa04151,GYS1,gene_2997,1976
hsa04151,PCK1,gene_5105,1965
hsa04151,PCK2,gene_5106,1963
hsa04151,G6PC1,gene_2538,1948
hsa04151,MYC,gene_4609,1959
hsa04151,CCND1,gene_595,1980
hsa04151,RBL2,gene_5934,1975
hsa04151,YWHAQ,gene_10971,1964
hsa04151,BCL2,gene_596,1984
hsa04151,CREB1,gene_1385,1988
hsa04151,ATF2,gene_1386,1989
hsa04151,NR4A1,gene_3164,1954
hsa04151,IKBKG,gene_8517,1947
hsa04151,RELA,gene_5970,1925
hsa04151,NFKB1,gene_4790,1972
hsa04151,MYB,gene_4602,1972
hsa04151,TP53,gene_7157,1976
hsa04152,LEP,gene_3952,1947
hsa04152,PFKM,gene_5213,1982
hsa04152,PFKL,gene_5211,1935
hsa04152,HNF4A,gene_3172,1972
hsa04152,G6PC1,gene_2538,1948
hsa04152,PCK1,gene_5105,1965
hsa04152,PCK2,gene_5106,1963
hsa04152,CREB1,gene_1385,1988
hsa04152,CCND1,gene_595,1980
hsa04152,EEF2,gene_1938,1970
hsa04152,SLC2A4,gene_6517,1989
hsa04152,GYS1,gene_2997,1976
hsa04152,LIPE,gene_3991,1964
hsa04152,HMGCR,gene_3156,1970
hsa04152,FASN,gene_2194,1975
hsa04152,ACACA,gene_31,1980
hsa04152,SCD,gene_6319,1969
hsa04152,SCD5,gene_79966,1975
hsa04152,MLYCD,gene_23417,1973
hsa04152,CPT1B,gene_1375,1979
hsa04152,TBC1D1,gene_23216,1956
hsa04152,CFTR,gene_1080,1990
hsa04152,CD36,gene_948,1961
hsa04152,IGF1,gene_3479,1974
hsa04152,IGF1R,gene_3480,1981
hsa04152,INS,gene_3630,1922
hsa04152,INSR,gene_3643,1962
hsa04152,PIK3R2,gene_5296,1978
hsa04152,AKT1,gene_207,1975
hsa04152,TSC1,gene_7248,1979
hsa04210,TNFSF10,gene_8743,1856
hsa04210,TNFRSF10B,gene_8795,1980
hsa04210,FAS,gene_355,1966
hsa04210,TNF,gene_7124,1971
hsa04210,TNFRSF1A,gene_7132,1975
hsa04210,BID,gene_637,1951
hsa04210,BAK1,gene_578,1966
hsa04210,DIABLO,gene_56616,1967
hsa04210,SEPTIN4,gene_5414,1833
hsa04210,CYCS,gene_54205,1939
hsa04210,PRF1,gene_5551,1951
hsa04210,GZMB,gene_3002,1981
hsa04210,TUBA1B,gene_10376,1975
hsa04210,TUBA4A,gene_7277,1975
hsa04210,SPTA1,gene_6708,1975
hsa04210,SPTAN1,gene_6709,1984
hsa04210,LMNA,gene_4000,1968
hsa04210,PARP1,gene_142,1975
hsa04210,CAPN1,gene_823,1981
hsa04210,EIF2S1,gene_1965,1977
hsa04210,DDIT3,gene_1649,1976
hsa04210,CTSB,gene_1508,1957
hsa04210,CTSC,gene_1075,1952
hsa04210,CTSD,gene_1509,1962
hsa04210,CTSH,gene_1512,1973
hsa04210,CTSL,gene_1514,1979
hsa04210,BCL2,gene_596,1984
hsa04210,RIPK1,gene_8737,1879
hsa04210,JUN,gene_3725,1987
hsa04210,FOS,gene_2353,1955
hsa04210,TP53,gene_7157,1976
hsa04210,IKBKG,gene_8517,1947
hsa04210,NFKB1,gene_4790,1972
hsa04210,RELA,gene_5970,1925
hsa04210,BCL2A1,gene_597,1948
hsa04210,ATM,gene_472,1959
hsa04210,PMAIP1,gene_5366,1947
hsa04210,NGF,gene_4803,1964
hsa04210,NTRK1,gene_4914,1986
hsa04210,IL3,gene_3562,1981
hsa04210,PIK3R2,gene_5296,1978
hsa04210,AKT1,gene_207,1975
hsa04210,HRAS,gene_3265,1982
hsa04210,KRAS,gene_3845,1959
hsa04210,NRAS,gene_4893,1983
hsa04210,RAF1,gene_5894,1980
hsa04210,MAPK1,gene_5594,1951
hsa04217,TNF,gene_7124,1971
hsa04217,TNFRSF1A,gene_7132,1975
hsa04217,RIPK1,gene_8737,1879
hsa04217,CYLD,gene_1540,1974
hsa04217,CAMK2G,gene_818,1988
hsa04217,SLC25A5,gene_292,1964
hsa04217,SLC25A6,gene_293,1898
hsa04217,VDAC1,gene_7416,1965
hsa04217,GLUD1,gene_2746,1972
hsa04217,GLUL,gene_2752,1954
hsa04217,PYGM,gene_5837,1977
hsa04217,PYGB,gene_5834,1968
hsa04217,FTH1,gene_2495,1942
hsa04217,PLA2G4A,gene_5321,1973
hsa04217,ALOX15,gene_246,1980
hsa04217,CAPN1,gene_823,1981
hsa04217,SMPD1,gene_6609,1980
hsa04217,NLRP3,gene_114548,1969
hsa04217,PYCARD,gene_29108,1967
hsa04217,IL1B,gene_3553,1980
hsa04217,IL1A,gene_3552,1980
hsa04217,TNFSF10,gene_8743,1856
hsa04217,TNFRSF10B,gene_8795,1980
hsa04217,FAS,gene_355,1966
hsa04217,IFNA1,gene_3439,1980
hsa04217,IFNA2,gene_3440,1980
hsa04217,IFNA8,gene_3445,1981
hsa04217,IFNA17,gene_3451,1978
hsa04217,IFNB1,gene_3456,1975
hsa04217,IFNG,gene_3458,1978
hsa04217,IFNGR2,gene_3460,1977
hsa04217,STAT5A,gene_6776,1931
hsa04217,IRF9,gene_10379,1959
hsa04217,EIF2AK2,gene_5610,1976
hsa04217,SQSTM1,gene_8878,1974
hsa04217,HSP90AA1,gene_3320,1986
hsa04217,PARP1,gene_142,1975
hsa04217,BID,gene_637,1951
hsa04217,H2AC18,gene_8337,1970
hsa04217,BCL2,gene_596,1984
hsa04218,TGFB1,gene_7040,1984
hsa04218,TGFB2,gene_7042,1985
hsa04218,TGFB3,gene_7043,1988
hsa04218,CDKN2B,gene_1030,1950
hsa04218,CCND1,gene_595,1980
hsa04218,RB1,gene_5925,1947
hsa04218,RBL2,gene_5934,1975
hsa04218,PIK3R2,gene_5296,1978
hsa04218,HLA-A,gene_3105,1968
hsa04218,HLA-B,gene_3106,1975
hsa04218,HLA-C,gene_3107,1976
hsa04218,HLA-G,gene_3135,1977
hsa04218,HLA-E,gene_3133,1978
hsa04218,KRAS,gene_3845,1959
hsa04218,NRAS,gene_4893,1983
hsa04218,RRAS,gene_6237,1985
hsa04218,HRAS,gene_3265,1982
hsa04218,AKT1,gene_207,1975
hsa04218,TSC1,gene_7248,1979
hsa04218,PTEN,gene_5728,1800
hsa04218,FOXM1,gene_2305,1970
hsa04218,MYC,gene_4609,1959
hsa04218,CDKN2A,gene_1029,1971
hsa04218,TP53,gene_7157,1976
hsa04218,RAF1,gene_5894,1980
hsa04218,MAPK1,gene_5594,1951
hsa04218,ETS1,gene_2113,1985
hsa04218,MAPK14,gene_1432,1978
hsa04218,CDK1,gene_983,1975
hsa04218,NBN,gene_4683,1948
hsa04218,ATM,gene_472,1959
hsa04218,RAD1,gene_5810,1967
hsa04218,ATR,gene_545,1963
hsa04218,SQSTM1,gene_8878,1974
hsa04218,NFKB1,gene_4790,1972
hsa04218,RELA,gene_5970,1925
hsa04218,IL1A,gene_3552,1980
hsa04218,IL6,gene_3569,1978
hsa04218,CXCL8,gene_3576,1921
hsa04218,IGFBP3,gene_3486,1986
hsa04218,SERPINE1,gene_5054,1956
hsa04218,MAPKAPK2,gene_9261,1970
hsa04218,CAPN1,gene_823,1981
hsa04218,CALML3,gene_810,1969
hsa04218,CALM3,gene_808,1799
hsa04218,CALM1,gene_801,1979
hsa04218,PPP3R1,gene_5534,1966
hsa04218,SLC25A5,gene_292,1964
hsa04218,SLC25A6,gene_293,1898
hsa04218,VDAC1,gene_7416,1965
hsa04260,CACNA1F,gene_778,1982
hsa04260,CACNA1S,gene_779,1984
hsa04260,TNNC1,gene_7134,1978
hsa04260,TNNT2,gene_7139,1988
hsa04260,TPM1,gene_7168,1974
hsa04260,TPM2,gene_7169,1978
hsa04260,TPM3,gene_7170,1975
hsa04260,MYH6,gene_4624,1948
hsa04260,MYL2,gene_4633,1975
hsa04260,MYL3,gene_4634,1977
hsa04260,MYL4,gene_4635,1979
hsa04260,CYTB,gene_4519,1948
hsa04260,CYC1,gene_1537,1949
hsa04260,COX3,gene_4514,1967
hsa04260,COX1,gene_4512,1969
hsa04260,COX2,gene_4513,1965
hsa04260,COX8A,gene_1351,1806
hsa04260,SLC8A1,gene_6546,1981
hsa04260,ATP1B1,gene_481,1941
hsa04261,ADRB1,gene_153,1975
hsa04261,ADRB2,gene_154,1967
hsa04261,GNAS,gene_2778,1970
hsa04261,ADCY1,gene_107,1962
hsa04261,ATP1B1,gene_481,1941
hsa04261,SLC8A1,gene_6546,1981
hsa04261,CACNA1F,gene_778,1982
hsa04261,CACNA1S,gene_779,1984
hsa04261,CALML3,gene_810,1969
hsa04261,CALM3,gene_808,1799
hsa04261,CALM1,gene_801,1979
hsa04261,CAMK2G,gene_818,1988
hsa04261,TNNC1,gene_7134,1978
hsa04261,TNNT2,gene_7139,1988
hsa04261,TPM1,gene_7168,1974
hsa04261,TPM2,gene_7169,1978
hsa04261,TPM3,gene_7170,1975
hsa04261,MYH6,gene_4624,1948
hsa04261,MYL2,gene_4633,1975
hsa04261,MYL3,gene_4634,1977
hsa04261,MYL4,gene_4635,1979
hsa04261,PLN,gene_5350,1975
hsa04261,AGT,gene_183,1958
hsa04261,AGTR1,gene_185,1945
hsa04261,AGTR2,gene_186,1976
hsa04261,ADRA1D,gene_146,1963
hsa04261,PLCB1,gene_23236,1973
hsa04261,PRKCA,gene_5578,1986
hsa04261,PPP1R1A,gene_5502,1974
hsa04261,MAPK1,gene_5594,1951
hsa04261,CREB1,gene_1385,1988
hsa04261,ATF2,gene_1386,1989
hsa04261,BCL2,gene_596,1984
hsa04261,MAPK14,gene_1432,1978
hsa04261,GNAI1,gene_2770,1964
hsa04261,AKT1,gene_207,1975
hsa04270,ADRA1D,gene_146,1963
hsa04270,AGT,gene_183,1958
hsa04270,AGTR1,gene_185,1945
hsa04270,EDN1,gene_1906,1982
hsa04270,EDN2,gene_1907,1980
hsa04270,EDN3,gene_1908,1961
hsa04270,AVP,gene_551,1929
hsa04270,PLA2G1B,gene_5319,1967
hsa04270,PLA2G2A,gene_5320,1984
hsa04270,PLA2G4A,gene_5321,1973
hsa04270,KCNMB1,gene_3779,1965
hsa04270,KCNMB2,gene_10242,1946
hsa04270,CACNA1F,gene_778,1982
hsa04270,CACNA1S,gene_779,1984
hsa04270,CALML3,gene_810,1969
hsa04270,CALM3,gene_808,1799
hsa04270,CALM1,gene_801,1979
hsa04270,MYLK,gene_4638,1974
